trimesh\util.py:2064: DeprecationWarning: Using or importing the ABCs from 'collections' instead of from 'collections.abc' is deprecated since Python 3.3, and in 3.10 it will stop working
2021-12-13 21:22:43,798 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] [WARNING]  -s initial_extruder_nr="0" -s day="Mon" -s time="21:22:43" -s print_bed_temperature="80.0" -s material_name="empty" -s support_brim_line_count="20" -s optimize_wall_printing_order="False" -s bridge_wall_material_flow="50" -s acceleration_support_roof="3000" -s prime_blob_enable="False" -s infill_overlap_mm="0.04" -s raft_surface_fan_speed="0" -s support_offset="0" -s skirt_line_count="1" -s top_layers="4" -s brim_outside_only="True" -s support_tree_branch_distance="1" -s wireframe_top_jump="0.6" -s travel_compensate_overlapping_walls_enabled="True" -s support_conical_angle="30" -s machine_depth="200" -s speed_ironing="20.0" -s small_feature_max_length="0.0" -s brim_gap="0" -s acceleration_support_infill="3000" -s travel_speed="120" -s material_flush_purge_speed="0.5" -s material_break_temperature="50" -s support_bottom_angles="[ ]" -s infill_material_flow="100" -s speed_equalize_flow_enabled="False" -s support_roof_offset="0.0" -s machine_steps_per_mm_z="50" -s roofing_layer_count="0" -s material_initial_print_temperature="200" -s support_brim_enable="False" -s jerk_layer_0="20" -s machine_steps_per_mm_e="1600" -s machine_nozzle_temp_enabled="True" -s support_tower_diameter="3.0" -s machine_nozzle_head_distance="3" -s jerk_travel="30" -s jerk_wall_0="20" -s machine_steps_per_mm_x="50" -s lightning_infill_prune_angle="40" -s bridge_skin_support_threshold="50" -s cool_fan_speed_0="0" -s date="13-12-2021" -s machine_heat_zone_length="16" -s wireframe_printspeed_up="5" -s skin_overlap_mm="0.02" -s raft_surface_line_width="0.4" -s hole_xy_offset="0" -s magic_fuzzy_skin_thickness="0.3" -s raft_base_jerk="20" -s switch_extruder_extra_prime_amount="0" -s zig_zaggify_infill="False" -s bridge_fan_speed_2="0" -s support_roof_height="1" -s support_extruder_nr="0" -s support_tower_roof_angle="65" -s jerk_wall_x="20" -s material_break_preparation_speed="2" -s wireframe_flow="100" -s slicing_tolerance="middle" -s jerk_support_roof="20" -s wireframe_roof_drag_along="0.8" -s support_top_distance="0.1" -s retraction_hop_only_when_collides="False" -s clean_between_layers="False" -s infill_sparse_density="20" -s retraction_enable="True" -s bridge_skin_density_2="75" -s support_initial_layer_line_distance="2.6666666666666665" -s cross_infill_density_image="" -s wireframe_enabled="False" -s material_diameter="2.85" -s small_feature_speed_factor_0="50" -s support_line_width="0.4" -s bridge_skin_speed_2="15.0" -s jerk_support="20" -s roofing_material_flow="100" -s retraction_extra_prime_amount="0" -s jerk_travel_layer_0="30.0" -s raft_base_speed="22.5" -s acceleration_ironing="3000" -s mesh_position_y="0" -s speed_support_infill="60" -s machine_heated_build_volume="False" -s switch_extruder_retraction_amount="16" -s cross_support_density_image="" -s machine_feeder_wheel_diameter="10.0" -s support_bottom_density="100" -s bridge_wall_min_length="5" -s alternate_extra_perimeter="False" -s mold_width="5" -s support_interface_height="1" -s brim_width="8.0" -s filter_out_tiny_gaps="True" -s smooth_spiralized_contours="True" -s skin_no_small_gaps_heuristic="False" -s infill_extruder_nr="-1" -s machine_nozzle_expansion_angle="45" -s extruder_prime_pos_z="0" -s gradual_infill_step_height="1.5" -s support_conical_min_width="5.0" -s material_bed_temp_wait="True" -s blackmagic="0" -s sub_div_rad_add="0.4" -s prime_tower_line_width="0.4" -s meshfix_maximum_resolution="0.5" -s nozzle_disallowed_areas="[]" -s raft_surface_speed="30.0" -s z_seam_x="100.0" -s skin_monotonic="False" -s xy_offset="0" -s magic_spiralize="False" -s support_bottom_stair_step_height="0.3" -s infill_wall_line_count="0" -s infill_line_distance="4.0" -s machine_nozzle_cool_down_speed="2.0" -s retraction_count_max="90" -s line_width="0.4" -s ooze_shield_dist="2" -s wireframe_height="3" -s jerk_print_layer_0="20" -s machine_max_acceleration_y="9000" -s material_id="empty_material" -s wireframe_up_half_speed="0.3" -s support_interface_offset="0.0" -s wireframe_fall_down="0.5" -s alternate_carve_order="True" -s wireframe_nozzle_clearance="1" -s material_maximum_park_duration="300" -s top_bottom_pattern="lines" -s cool_min_layer_time_fan_speed_max="10" -s jerk_skirt_brim="20" -s machine_extruder_count="1" -s skirt_brim_minimal_length="250" -s wall_line_width="0.4" -s acceleration_travel="5000" -s infill_overlap="10" -s machine_min_cool_heat_time_window="50.0" -s infill_mesh_order="0" -s cool_min_speed="10" -s small_feature_speed_factor="50" -s support_tree_collision_resolution="0.2" -s travel="0" -s max_extrusion_before_wipe="10" -s material_no_load_move_factor="0.940860215" -s support_interface_extruder_nr="0" -s infill_line_width="0.4" -s print_temperature="210" -s bridge_sparse_infill_max_density="0" -s default_material_print_temperature="210" -s fill_outline_gaps="False" -s raft_interface_acceleration="3000" -s wipe_retraction_amount="6.5" -s bridge_skin_density="100" -s layer_0_z_overlap="0.15" -s top_skin_expand_distance="0.8" -s infill_randomize_start_location="False" -s speed_layer_0="30.0" -s infill_pattern="grid" -s mold_enabled="False" -s extruders_enabled_count="1" -s extruder_prime_pos_y="0" -s machine_nozzle_id="unknown" -s support_bottom_pattern="concentric" -s limit_support_retractions="True" -s acceleration_print_layer_0="3000" -s machine_extruders_shared_nozzle_initial_retraction="0" -s wipe_pause="0" -s support_join_distance="2.0" -s support_material_flow="100" -s wipe_retraction_prime_speed="25" -s z_seam_y="200" -s infill_support_angle="40" -s machine_firmware_retract="False" -s raft_surface_thickness="0.2" -s speed_print_layer_0="30.0" -s support_line_distance="2.6666666666666665" -s machine_shape="rectangular" -s remove_empty_first_layers="True" -s wireframe_bottom_delay="0" -s material_brand="" -s wireframe_roof_outer_delay="0.2" -s speed_support_bottom="40.0" -s machine_show_variants="False" -s skirt_brim_line_width="0.4" -s machine_endstop_positive_direction_z="True" -s experimental="0" -s support_mesh="False" -s travel_compensate_overlapping_walls_0_enabled="True" -s wipe_hop_amount="1" -s travel_avoid_other_parts="True" -s infill_support_enabled="False" -s infill_sparse_thickness="0.2" -s support_fan_enable="False" -s draft_shield_height="10" -s layer_start_x="0.0" -s min_infill_area="0" -s outer_inset_first="False" -s support_bottom_line_distance="0.4" -s support_bottom_material_flow="100" -s travel_compensate_overlapping_walls_x_enabled="True" -s wireframe_drag_along="0.6" -s bridge_skin_speed_3="15.0" -s infill_angles="[ ]" -s machine_max_feedrate_e="299792458000" -s top_bottom_pattern_0="lines" -s mold_roof_height="0.5" -s support_roof_extruder_nr="0" -s material_type="empty" -s support_extruder_nr_layer_0="0" -s ironing_flow="10.0" -s speed_travel="120" -s skin_edge_support_thickness="0" -s brim_line_count="20" -s machine_nozzle_size="0.4" -s wall_line_width_x="0.4" -s platform_adhesion="0" -s material_crystallinity="False" -s raft_base_line_spacing="1.6" -s retract_at_layer_change="False" -s z_seam_relative="False" -s support_xy_overrides_z="z_overrides_xy" -s material_break_preparation_temperature="210" -s support_infill_angles="[ ]" -s ironing_enabled="False" -s speed_support="60" -s cross_infill_pocket_size="4.0" -s prime_tower_position_x="190.6" -s support_meshes_present="False" -s raft_interface_thickness="0.30000000000000004" -s bridge_skin_material_flow_3="110" -s raft_interface_jerk="20" -s bridge_skin_speed="15.0" -s jerk_roofing="20" -s wipe_brush_pos_x="100" -s raft_surface_acceleration="3000" -s anti_overhang_mesh="False" -s top_bottom_extruder_nr="-1" -s acceleration_wall_x="3000" -s support_connect_zigzags="True" -s material_end_of_filament_purge_length="20" -s jerk_support_bottom="20" -s conical_overhang_enabled="False" -s ironing_line_spacing="0.1" -s retraction_hop_after_extruder_switch_height="1" -s support_xy_distance_overhang="0.2" -s print_sequence="all_at_once" -s support_infill_extruder_nr="0" -s speed_equalize_flow_max="150" -s material_bed_temperature_layer_0="80.0" -s material_bed_temperature="80.0" -s support_wall_count="0" -s flow_rate_max_extrusion_offset="0" -s retraction_combing_max_distance="0" -s material_bed_temp_prepend="True" -s machine_height="270" -s machine_buildplate_type="glass" -s support_mesh_drop_down="True" -s machine_max_feedrate_y="299792458000" -s material_extrusion_cool_down_speed="0.7" -s machine_gcode_flavor="RepRap (Marlin/Sprinter)" -s gradual_infill_steps="0" -s conical_overhang_hole_size="0" -s roofing_angles="[ ]" -s support_tree_branch_diameter="2" -s z_seam_corner="z_seam_corner_inner" -s machine_use_extruder_offset_to_offset_coords="True" -s machine_endstop_positive_direction_x="False" -s roofing_pattern="lines" -s wireframe_roof_fall_down="2" -s wireframe_flat_delay="0.1" -s magic_fuzzy_skin_enabled="False" -s prime_tower_min_volume="6" -s draft_shield_height_limitation="full" -s meshfix="0" -s speed_wall_0="30.0" -s support_skip_zag_per_mm="20" -s prime_tower_brim_enable="False" -s bottom_layers="4" -s cool_lift_head="False" -s initial_layer_line_width_factor="100.0" -s wireframe_top_delay="0" -s machine_name="Ulti-steel" -s support_interface_skip_height="0.3" -s gantry_height="55" -s wall_line_width_0="0.4" -s raft_interface_speed="22.5" -s wipe_repeat_count="5" -s bridge_fan_speed_3="0" -s support_skip_some_zags="False" -s mesh_position_z="0" -s speed_prime_tower="60" -s support_roof_line_distance="0.4" -s wipe_hop_enable="False" -s machine_nozzle_heat_up_speed="2.0" -s machine_settings="0" -s infill_multiplier="1" -s coasting_min_volume="0.8" -s magic_mesh_surface_mode="normal" -s minimum_support_area="0.0" -s wipe_hop_speed="10" -s infill_wipe_dist="0.1" -s meshfix_maximum_deviation="0.025" -s material_flow_layer_0="100" -s support_roof_density="100" -s material_standby_temperature="150" -s cooling="0" -s wall_min_flow="0" -s acceleration_support="3000" -s top_thickness="0.8" -s support_type="everywhere" -s wireframe_printspeed_down="5" -s multiple_mesh_overlap="0.15" -s machine_max_jerk_z="0.4" -s acceleration_prime_tower="3000" -s support_bottom_line_width="0.4" -s lightning_infill_overhang_angle="40" -s support_pattern="zigzag" -s extruder_prime_pos_abs="False" -s ooze_shield_angle="60" -s support_tower_maximum_supported_diameter="3.0" -s raft_airgap="0.3" -s bridge_skin_material_flow="60" -s wall_0_wipe_dist="0.2" -s travel_retract_before_outer_wall="False" -s gradual_support_infill_steps="0" -s retraction_combing="all" -s skirt_brim_material_flow="100" -s switch_extruder_prime_speed="20" -s acceleration_wall_0="3000" -s raft_smoothing="5" -s meshfix_keep_open_polygons="False" -s minimum_bottom_area="1.0" -s wireframe_printspeed_bottom="5" -s wireframe_printspeed_flat="5" -s wireframe_flow_flat="100" -s roofing_line_width="0.4" -s adhesion_type="brim" -s raft_base_line_width="0.8" -s support_bottom_height="1" -s material_print_temp_wait="True" -s retraction_prime_speed="25" -s acceleration_enabled="False" -s z_seam_type="sharpest_corner" -s infill_enable_travel_optimization="False" -s cool_fan_full_layer="2" -s material_break_speed="25" -s support_roof_material_flow="100" -s wall_0_extruder_nr="-1" -s speed_wall="30.0" -s coasting_speed="90" -s bottom_thickness="0.8" -s raft_surface_layers="2" -s draft_shield_enabled="False" -s adaptive_layer_height_enabled="False" -s cutting_mesh="False" -s wireframe_printspeed="5" -s support_conical_enabled="False" -s cool_fan_speed_min="100.0" -s machine_disallowed_areas="[]" -s switch_extruder_retraction_speeds="20" -s raft_base_fan_speed="0" -s material_guid="" -s meshfix_union_all_remove_holes="False" -s xy_offset_layer_0="0" -s bridge_wall_speed="15.0" -s command_line_settings="0" -s jerk_print="20" -s acceleration_support_bottom="3000" -s relative_extrusion="False" -s adhesion_extruder_nr="0" -s machine_width="200" -s acceleration_travel_layer_0="5000.0" -s bottom_skin_expand_distance="0.8" -s build_volume_temperature="28" -s switch_extruder_retraction_speed="20" -s dual="0" -s retraction_hop="1" -s wall_thickness="0.8" -s speed_topbottom="30.0" -s wireframe_strategy="compensate" -s speed_slowdown_layers="2" -s material_end_of_filament_purge_speed="0.5" -s wipe_retraction_retract_speed="25" -s support_roof_enable="False" -s support_bottom_stair_step_min_slope="10.0" -s top_skin_preshrink="0.8" -s infill_mesh="False" -s raft_margin="15" -s acceleration_wall="3000" -s support_bottom_distance="0.1" -s jerk_ironing="20" -s material_print_temperature="210" -s speed_support_roof="40.0" -s conical_overhang_angle="50" -s material_break_preparation_retracted_position="-16" -s support_bottom_enable="False" -s support_enable="False" -s skirt_brim_speed="30.0" -s support_roof_angles="[ ]" -s material_anti_ooze_retracted_position="-4" -s layer_height_0="0.3" -s travel_avoid_distance="0.625" -s material_print_temperature_layer_0="210" -s fill_perimeter_gaps="everywhere" -s carve_multiple_volumes="False" -s retraction_amount="6.5" -s skin_outline_count="1" -s acceleration_topbottom="3000" -s skin_preshrink="0.8" -s ironing_inset="0.38" -s retraction_retract_speed="25" -s raft_base_acceleration="3000" -s wall_overhang_speed_factor="100" -s gradual_support_infill_step_height="1" -s wall_overhang_angle="90" -s lightning_infill_support_angle="40" -s minimum_polygon_circumference="1.0" -s prime_tower_enable="False" -s machine_max_acceleration_z="100" -s acceleration_print="3000" -s speed_infill="60" -s prime_tower_size="20" -s acceleration_infill="3000" -s connect_skin_polygons="False" -s support_z_distance="0.1" -s skin_overlap="5" -s acceleration_layer_0="3000" -s max_skin_angle_for_expansion="90" -s machine_nozzle_tip_outer_diameter="1" -s jerk_infill="20" -s wall_min_flow_retract="False" -s mold_angle="40" -s speed_travel_layer_0="60.0" -s support_bottom_extruder_nr="0" -s adaptive_layer_height_variation="0.1" -s flow_rate_extrusion_offset_factor="100" -s wireframe_flow_connection="100" -s material_flush_purge_length="60" -s coasting_enable="False" -s support_infill_sparse_thickness="0.2" -s support_interface_line_width="0.4" -s wall_x_material_flow="100" -s wall_line_count="2" -s meshfix_maximum_travel_resolution="0.8" -s retraction_speed="25" -s minimum_roof_area="1.0" -s connect_infill_polygons="False" -s infill_offset_y="0" -s cool_min_layer_time="5" -s wipe_retraction_extra_prime_amount="0" -s bridge_skin_density_3="80" -s raft_surface_line_spacing="0.4" -s material_break_retracted_position="-50" -s wall_0_material_flow="100" -s bridge_wall_coast="100" -s bridge_enable_more_layers="True" -s minimum_interface_area="1.0" -s infill_before_walls="True" -s machine_head_with_fans_polygon="[[-75, 35], [-75, -18], [18, 35], [18, -18]]" -s wall_extruder_nr="-1" -s resolution="0" -s prime_tower_position_y="168.6" -s raft_acceleration="3000" -s mesh_rotation_matrix="[[1,0,0], [0,1,0], [0,0,1]]" -s support_interface_density="100" -s machine_endstop_positive_direction_y="False" -s bridge_skin_material_flow_2="100" -s adaptive_layer_height_variation_step="0.01" -s skin_material_flow="100" -s wireframe_roof_inset="3" -s raft_interface_fan_speed="0" -s jerk_wall="20" -s infill_offset_x="0" -s machine_max_acceleration_x="9000" -s machine_extruders_share_heater="False" -s support_tree_angle="40" -s material_final_print_temperature="195" -s raft_jerk="20" -s support_infill_rate="15" -s roofing_monotonic="False" -s bottom_skin_preshrink="0.8" -s machine_max_jerk_e="5.0" -s z_seam_position="back" -s speed="0" -s speed_print="60" -s brim_replaces_support="True" -s support="0" -s skin_edge_support_layers="0" -s machine_steps_per_mm_y="50" -s cool_fan_speed="100.0" -s machine_minimum_feedrate="0.0" -s support_interface_material_flow="100" -s speed_wall_x="60.0" -s material_flow_dependent_temperature="False" -s default_material_bed_temperature="80.0" -s acceleration_support_interface="3000" -s support_tree_branch_diameter_angle="5" -s machine_extruders_share_nozzle="False" -s support_angle="50" -s machine_acceleration="4000" -s min_skin_width_for_expansion="4.898587196589413e-17" -s material_print_temp_prepend="True" -s material_flow_temp_graph="[[3.5,200],[7.0,240]]" -s machine_heated_bed="True" -s support_structure="normal" -s magic_fuzzy_skin_point_density="1.25" -s support_bottom_stair_step_width="5.0" -s cool_fan_enabled="True" -s support_xy_distance="0.7" -s raft_surface_jerk="20" -s speed_z_hop="10" -s center_object="False" -s support_bottom_offset="0.0" -s cool_fan_speed_max="100.0" -s support_interface_angles="[ ]" -s roofing_extruder_nr="-1" -s wireframe_straight_before_down="20" -s magic_fuzzy_skin_outside_only="False" -s retraction_min_travel="0.8" -s support_roof_line_width="0.4" -s top_bottom_thickness="0.8" -s support_interface_pattern="concentric" -s raft_fan_speed="0" -s wall_material_flow="100" -s prime_tower_flow="100" -s initial_bottom_layers="4" -s cool_fan_full_at_height="0.3" -s travel_avoid_supports="False" -s shell="0" -s layer_height="0.2" -s meshfix_extensive_stitching="False" -s raft_interface_line_width="0.8" -s acceleration_skirt_brim="3000" -s skirt_gap="3" -s support_zag_skip_count="8" -s lightning_infill_straightening_angle="40" -s support_supported_skin_fan_speed="100" -s infill="0" -s raft_interface_line_spacing="1.0" -s bridge_settings_enabled="False" -s ironing_only_highest_layer="False" -s mesh_position_x="0" -s wall_x_extruder_nr="-1" -s coasting_volume="0.064" -s machine_end_gcode="'M104 S0 ;extruder heater off' + ('
2021-12-13 21:22:43,799 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] M140 S0 ;heated bed heater off' if machine_heated_bed else '') + '
2021-12-13 21:22:43,801 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] G91 ;relative positioning
2021-12-13 21:22:43,803 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] G1 E-1 F300  ;retract the filament a bit before lifting the nozzle, to release some of the pressure
2021-12-13 21:22:43,804 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] G1 Z+0.5 X-20 Y-20 F9000 ;move Z up a bit and retract filament even more
2021-12-13 21:22:43,806 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] G28 X0 Y0 ;move X/Y to min endstops, so the head is out of the way
2021-12-13 21:22:43,807 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] M84 ;steppers off
2021-12-13 21:22:43,809 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] G90 ;absolute positioning'" -s raft_base_thickness="0.36" -s zig_zaggify_support="False" -s expand_skins_expand_distance="0.8" -s material="0" -s material_adhesion_tendency="10" -s machine_max_feedrate_x="299792458000" -s ooze_shield_enabled="False" -s bridge_fan_speed="100" -s machine_center_is_zero="False" -s jerk_support_interface="20" -s retraction_hop_after_extruder_switch="True" -s skin_angles="[ ]" -s wipe_retraction_enable="True" -s magic_fuzzy_skin_point_dist="0.8" -s support_use_towers="True" -s jerk_support_infill="20" -s material_surface_energy="100" -s support_brim_width="8.0" -s support_interface_enable="False" -s draft_shield_dist="10" -s material_shrinkage_percentage="100.0" -s skin_line_width="0.4" -s wipe_move_distance="20" -s machine_max_jerk_xy="20.0" -s jerk_enabled="False" -s speed_roofing="30.0" -s meshfix_union_all="True" -s wipe_retraction_speed="25" -s extruder_prime_pos_x="0" -s ironing_pattern="zigzag" -s jerk_topbottom="20" -s ironing_monotonic="False" -s top_bottom="0" -s material_anti_ooze_retraction_speed="5" -s layer_start_y="0.0" -s prime_tower_wipe_enabled="True" -s support_roof_pattern="concentric" -s raft_speed="30.0" -s jerk_prime_tower="20" -s adaptive_layer_height_threshold="0.2" -s material_flow="100" -s retraction_extrusion_window="6.5" -s small_hole_max_size="0" -s wall_0_inset="0" -s speed_support_interface="40.0" -s acceleration_roofing="3000" -s retraction_hop_enabled="False" -s machine_start_gcode="G21 ;metric values
2021-12-13 21:22:43,811 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] G90 ;absolute positioning
2021-12-13 21:22:43,813 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] M82 ;set extruder to absolute mode
2021-12-13 21:22:43,814 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] M107 ;start with the fan off
2021-12-13 21:22:43,816 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] G28 X0 Y0 ;move X/Y to min endstops
2021-12-13 21:22:43,817 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] G28 Z0 ;move Z to min endstops
2021-12-13 21:22:43,819 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] G1 Z15.0 F9000 ;move the platform down 15mm
2021-12-13 21:22:43,820 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] G92 E0 ;zero the extruded length
2021-12-13 21:22:43,822 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] G1 F200 E6 ;extrude 6 mm of feed stock
2021-12-13 21:22:43,824 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] G92 E0 ;zero the extruded length again
2021-12-13 21:22:43,826 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] G1 F9000
2021-12-13 21:22:43,827 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] ;Put printing message on LCD screen
